*natural development	

-extensively	2	7270
-extent	4	878
-external	5	1652
-extinct	1	7243
-extinction	1	11315
-extra	2	3372
-extraction	2	6613
-extraordinarily	1	2653
-extraordinary	1	11694
-extravaganza	1	4030
-extreme	7	40
-extremely	2	7402
-extremeright	1	1235
-extrinsic	2	4929
-eye	4	2494
-eyebrow	1	11041
-eyecaverns	1	11040
-eyepoking	1	2640
-eyespot	1	4904
-eyewitness	1	10891
-ezio	1	13370
-ezra	2	2038
-f	4	6118
-f5ef5	1	8748
-fabbri	1	797
-fable	2	10731
-fabre	1	10281
-fabrication	1	8954
-fabrice	1	9060
-face	6	2520
-faced	3	4168
-facet	2	7677
-facial	2	4808
-facilitate	1	4979
-facilitating	1	6661
-facility	2	7040
-facing	1	7382
-fact	8	1977
-faction	2	125
-factionalism	1	10603
-facto	2	4997
-factor	5	2377
-factory	4	1292
-faculty	3	5028
-faded	1	8631
-fading	1	11689
-fail	2	2573
-failed	4	1271
-failing	2	9192
-fails	3	3323
-failure	5	484
-fair	2	4344
-fairbanks	1	6337
-fairhope	1	8946
-fairly	1	7195
-faith	4	5385
-falaise	1	6345
-fall	8	5786
-fallen	1	8010
-falling	4	1044
-fall—but	1	10977
-false	2	2172
-falsenegatives	1	3245
-falsepositives	1	3247
-fame	2	5504
-famed	1	5621
-famiglia	1	12385
-familiar	1	11606
-family	12	2648
-famous	8	242
-famously	1	12207
-fan	1	9363
-fanciful	1	12262
-fanno	1	12391
-fanny	1	13298
-fanon	1	7565
-fantasia	1	7711
-fantastic	2	5744
-fantasy	2	3542
-faq	2	2319
-far	11	1194
-farah	1	7672
-farewell	1	12732
-fargo	1	9076
-farm	4	6358
-farmer	3	6784
-farming	2	8133
-faroe	1	6932
-farr	1	13578
-farragut	1	11420
-farther	1	7173
-farwest	1	11536
-fascism	2	1174
-fascist	1	1170
-fashion	1	4033
-fast	1	11685
-faster	4	2828
-fatal	1	12537
-fatale	1	5604
-fatality	2	6851
-fate	2	9719
-fateapocrypha	1	10340
-fateful	1	10339
-father	8	3458
-fatherinlaw	1	10786
-fatigue	2	4110
-fatima	1	6690
-fatimid	1	6697
-fatimids	1	6531
-faulty	1	4609
-fauna	2	7203
-faure	1	1164
-favor	5	3758
-favorable	1	10900
-favorably	1	11341
-favored	4	4184
-favoring	2	4285
-favorite	5	4286
-favoritism	1	4948
-favour	1	461
-favoured	1	1010
-fay	1	12843
-fayette	1	9255
-fdatic	1	7691
-fear	2	10754
-feared	2	11417
-fearing	2	7062
-feast	1	4891
-feat	1	9536
-feature	8	2663
-featured	2	10984
-featurelength	1	3969
-featuring	2	6343
-february	8	1041
-federación	1	883
-federal	5	515
-federalist	1	465
-federation	3	678
-federazione	1	1344
-federici	1	2283
-fee	1	12560
-feedback	1	7996
-feeder	1	8869
-feel	3	2539
-feeling	5	2482
-fegte	1	12854
-fegté	1	12928
-felipe	1	13488
-fell	4	5793
-fellow	3	5409
-fellowcitizens	1	10850
-fellowman	1	5315
-fellowship	2	3721
-felt	3	10004
-female	5	3452
-feminism	1	1477
-feminist	3	1032
-femme	2	5603
-fence	2	8620
-fend	1	11413
-fennecs	1	7218
-feral	1	3524
-feraoun	1	7617
-ferdinando	2	10405
-fergani	1	7651
-ferguson	1	12753
-fernand	1	989
-fernando	4	1590
-fernández	2	3746
-ferrari	1	12865
-ferrer	1	2152
-ferrers	1	2214
-ferretti	1	13361
-ferry	2	6312
-fertile	2	7170
-fertilized	1	11934
-fessenden	1	11180
-festival	3	3959
-festivity	1	4058
-fettis	1	13376
-feud	2	6383
-fever	3	7821
-fewer	2	3256
-fiction	2	5515
-fictional	2	5782
-fiddler	1	13199
-fiedler	1	12668
-field	12	2212
-fielding	1	5673
-fiercely	1	2204
-fifa	1	7743
-fifteen	1	3666
-fifteenth	2	6815
-fifth	6	769
-fifthcentury	1	8228
-fifty	1	12305
-fig	1	7259
-fight	5	731
-fighter	1	9809
-fighting	4	5836
-figurative	2	2588
-figure	7	551
-figurehead	1	591
-filali	1	7670
-file	1	9167
-filedjanet	1	7143
-filekabylieneigejpgthe	1	7126
-fileles	1	7140
-fileouarsenis	1	7134
-fileseraidiannabajpgedough	1	7145
-filetadrart	1	7129
-filing	1	9163
-fill	1	11457
-filled	1	10001
-fillmore	1	10950
-film	9	3407
-filmindustry	1	7682
-filmmaking	1	3669
-filmsiteorg	1	4270
-filosofica	1	12384
-final	7	635
-finale	1	10467
-finally	9	1214
-finance	1	8382
-financed	2	4213
-financial	5	3379
-find	8	3605
-finding	1	13504
-fine	4	3797
-finest	1	6052
-finger	1	11633
-finished	4	5703
-finishing	1	5712
-fink	1	13382
-finnish	2	5596
-fire	8	739
-firebrand	2	2042
-fired	1	11128
-firing	1	11145
-firm	3	3476
-firmly	1	788
-first	18	121
-firstborn	1	4816
-firsthand—lincoln	1	10767
-fis	1	7056
-fiscal	2	7406
-fish	4	3257
-fisher	1	13383
-fisherman	2	12055
-fishing	1	8964
-fisk	1	13537
-fit	1	11324
-fitness	2	4788
-five	11	2428
-fiveyear	1	7291
-fiveyearold	1	2500
-fixation	1	2632
-fixed	4	56
-fixit	1	6410
-flagenfolded	1	11577
-flake	1	6573
-flame	3	2778
-flannery	2	6011
-flapping	1	2602
-flat	3	8053
-flatboat	1	10764
-flattering	1	11698
-flawed	1	11723
-fled	3	1055
-fledgling	1	6322
-flee	3	6829
-fleet	2	6769
-fleming	1	6360
-flesh	5	3506
-flexible	1	7322
-flight	4	7072
-fln	1	6987
-flood	1	6803
-floor	1	6013
-flora	2	7204
-floral	1	5883
-florence	2	8856
-florencemuscle	1	9483
-florence–muscle	1	8841
-flores	1	1131
-florida	2	8354
-flotation	1	10876
-flourishing	1	12298
-flow	1	1530
-flowed	1	11947
-flower	2	8367
-flowing	1	65
-fluctuation	1	7993
-fluid	1	12140
-flute	2	12035
-flux	2	7873
-fluxing	1	64
-flying	1	6330
-flynt	1	9495
-fmri	2	3209
-foamed	1	8100
-focalize	1	3291
-focus	5	1838
-focused	7	3170
-focusing	1	12457
-foe	1	5414
-foldout	1	4517
-folk	2	7655
-folklore	2	7662
-follow	3	8634
-followed	11	470
-follower	3	540
-following	14	567
-follows	4	2447
-folly	2	6420
-fond	1	10783
-foner	1	10954
-font	1	8163
-fontanacollins	1	2344
-food	5	2687
-fool	3	6414
-foot	4	4518
-football	3	4116
-footnote	1	11716
-footrace	1	10240
-forbidden	1	6388
-force	9	332
-forced	3	2234
-forcibly	2	1777
-forcing	3	6823
-ford	4	5821
-forebrain	1	5036
-forecasting	1	6207
-foreign	9	1969
-foreignborn	1	8785
-foreignlanguage	1	3696
-foresaw	1	1685
-foreshadowing	1	6133
-forest	5	7228
-forested	1	8068
-forestomachs	1	12074
-forestry	1	8965
-forestsummer	1	7896
-foretelling	1	12184
-forethinker	1	9664
-foretold	1	9718
-forever	1	11326
-foreword	1	5648
-forged	1	6933
-forgetfulness	1	5342
-forgetting	1	11925
-forgiveness	1	5233
-forgiving	1	4855
-forgotten	2	5668
-fork	1	11400
-form	12	1138
-formal	4	154
-formally	3	652
-format	2	3976
-formation	5	1461
-formed	5	645
-formentera	1	6920
-former	8	3940
-formerly	4	2683
-formidable	1	10809
-forming	2	6727
-formula	1	12022
-formulate	1	303
-formulated	2	1814
-formulating	1	8456
-forrest	1	13411
-forrests	1	8518
-fort	3	6765
-forth	3	10106
-fortified	1	6752
-fortress	1	10482
-fortunate	1	10160
-fortune	4	4769
-forty	1	9113
-forum	2	1502
-forwardlooking	1	11473
-fossil	2	8128
-foster	2	1688
-fotlu	1	709
-fotopoulos	1	13100
-fought	4	601
-found	12	185
-foundation	6	351
-foundational	2	5949
-founded	8	850
-founder	4	212
-founding	5	1674
-foundry	1	3778
-fountain	2	3750
-fountainhead	1	5498
-four	10	756
-fourchambered	1	12073
-fourfifths	1	3221
-fournight	1	4362
-fourpage	1	1697
-fourteen	2	6865
-fourterm	1	9220
-fourth	5	3690
-fourthlargest	1	8826
-fouryear	2	5094
-fox	3	7219
-fraction	1	2742
-fractional	1	4691
-fracture	1	8718
-fragile	1	2883
-fragility	1	3143
-fragment	4	2150
-fragmentary	1	9703
-frame	1	3974
-framed	2	5134
-framework	3	3293
-framing	1	4840
-france	5	160
-francesc	1	504
-francesca	1	13362
-francesco	2	10363
-franchise	1	9248
-francis	1	11308
-francisco	1	2213
-franck	1	12647
-franco	2	1313
-francoamerican	1	12559
-francoist	1	1318
-francophone	1	7532
-francoprussian	1	655
-frank	4	5626
-franklin	1	10738
-frantz	1	7564
-franz	1	13033
-françoise	1	13471
-françoisléon	1	10278
-fraternal	1	11147
-fraud	4	2795
-fraudulent	1	5917
-fraye	1	1352
-fred	2	5943
-frede	1	12454
-frederic	3	6215
-frederick	1	11350
-fredericksburg	1	11281
-frederix	1	13139
-fredric	1	12733
-free	9	18
-freed	2	8529
-freedman	2	8533
-freedom	7	293
-freely	1	12554
-freeman	1	11527
-freemarket	2	175
-freeport	1	10988
-freesoil	1	11100
-freethinker	1	2155
-freethought	1	1740
-freetown	1	1468
-freiburg	1	12315
-freie	1	1363
-fremont	1	11196
-french	12	127
-frenchman	1	12888
-frenchspeaking	1	6968
-frequency	2	4573
-frequent	4	2526
-frequented	1	2065
-frequently	6	6239
-fresco	2	9659
-fresh	1	7893
-freshly	1	8009
-freshwater	1	8777
-fresnel	1	8080
-frida	1	13487
-friday	2	4330
-frideric	1	10365
-friedkin	1	4262
-friedrich	4	1667
-friend	8	2536
-friendly	4	5305
-friendship	5	2532
-frieze	1	4516
-frigerio	1	13371
-fritz	1	12964
-front	5	1198
-frontal	1	2953
-frontier	3	6445
-frontispiece	1	12102
-frontrunner	1	4024
-frozen	2	6430
-fruit	2	4768
-fruitful	1	6200
-fruiting	1	4973
-frustrated	1	10689
-frémont	1	10946
-frémonts	1	11195
-ft	1	11127
-fuel	1	8129
-fueled	1	10501
-fugitive	1	10840
-fukuda	1	7317
-fulfil	1	1560
-fulfilling	1	5929
-fulfillment	1	11964
-full	6	370
-fuller	1	12873
-fullness	1	5327
-fulltime	1	5669
-fully	1	9172
-function	6	2864
-functional	3	2540
-functioning	3	3166
-functioning—focuses	1	3028
-fund	4	4333
-fundamental	3	4673
-fundamentally	1	75
-funded	4	3385
-funding	3	3446
-funeral	3	5882
-funny	1	13018
-furious	1	9687
-furniture	2	2618
-furse	1	12908
-furst	1	13357
-furthermore	2	5446
-fury	2	9921
-fuscomaculata	1	12050
-fused	1	1730
-fusiform	1	3218
-fusion	1	11087
-futile	1	5737
-future	6	1859
-fy	1	9279
-fyodor	1	5572
-fédération	1	618
-g	5	3706
-ga	1	4622
-gabes	1	6799
-gabrb2	1	5471
-gabriel	1	12970
-gadsden	1	8847
-gaetano	1	6098
-gage	2	916
-gaily	1	13175
-gain	6	2123
-gained	5	2133
-gaines	1	13238
-gal	1	12845
-galen	1	12120
-galileo	1	11913
-galleani	1	897
-galleanists	1	898
-gallery	1	10584
-galt	1	5778
-gambit	1	13143
-gambol	1	6348
-game	8	2638
-gamerra	1	10407
-gandhi	1	13286
-gang	3	975
-gangelin	1	12875
-gangster	1	13535
-ganz	1	13355
-gap	1	3315
-garantita	1	7766
-garbage	1	6017
-garcilaso	1	8406
-garcía	1	1324
-gardel	1	10409
-garn	1	7775
-garner	2	921
-garnet	1	6318
-garrett	1	13352
-garrison	1	8470
-garry	1	6120
-garter	2	6458
-garwood	1	13318
-gary	2	9272
-gas	5	5993
-gascón	1	2115
-gaslight	1	12867
-gassner	1	13379
-gastrointestinal	1	2689
-gate	2	9539
-gateway	1	6112
-gather	3	4053
-gathered	3	791
-gatherer	1	8433
-gathering	1	5760
-gatsby	1	13595
-gattaca	1	13438
-gausman	1	12810
-gave	8	5049
-gay	2	10376
-gaynor	1	3689
-gazelle	1	7215
-gazette	1	11293
-gazzaniga	1	10400
-gdp	2	7344
-geiseric	1	6654
-geisha	1	13514
-gemma	1	13506
-gemmells	1	10325
-gender	2	7299
-gendlin	1	12456
-gene	4	2719
-general	10	553
-generalinchief	1	11243
-generalize	1	4849
-generally	11	314
-generate	2	1868
-generated	4	2993
-generates	1	5447
-generation	6	142
-generic	1	11892
-generically	1	4402
-generosity	1	4770
-generous	2	4856
-generously	1	5021
-genetic	3	2376
-geneticist	1	3089
-genetics	1	2712
-geneva	1	8840
-genius	1	6136
-gennady	1	13166
-genome	1	2725
-genotypefirst	1	3096
-genre	3	4281
-gentili	1	10546
-gentle	1	8678
-genuine	2	1689
-genuinely	1	5065
-geocentric	2	4671
-geochemistry	1	8721
-geoffrey	2	9796
-geographer	2	6562
-geographic	3	7865
-geographical	1	10136
-geographically	3	9131
-geography	1	11826
-geoid	1	4551
-geological	1	7887
-geology	1	11827
-geometric	1	7967
-geometry	2	6265
-george	10	220
-georgi	1	13168
-georgia	2	8353
-gerard	1	12361
-gerhard	1	12485
-german	10	1094
-germanic	1	6653
-germanlanguage	1	10994
-germany	5	437
-gerrard	1	251
-gerrymandered	1	8635
-gerrymandering	1	8622
-gershwin	1	12514
-gerties	1	6457
-gervasi	1	13155
-gesell	1	1101
-gesellschaft	1	1364
-gestation	1	2841
-geste	1	12781
-gesture	3	2553
-gesturing	1	3227
-get	7	578
-getting	3	3906
-getty	1	10285
-gettysburg	1	10622
-ghardaia	1	7538
-gherardi	1	13061
-ghost	2	8489
-ghroubiya	1	7789
-gia	1	7059
-giac	1	8940
-gianni	1	13217
-giant	1	13014
-gibbon	3	3754
-gibson	1	13616
-giddings	1	10838
-gideon	1	11181
-gift	4	4349
-gifting	1	4379
-gigi	1	13022
-gil	1	13176
-gill	1	12459
-gillespie	1	6087
-gimenez	1	1756
-ginsberg	1	1393
-giovanni	1	9876
-girl	6	2430
-gita	1	5453
-giuseppe	2	10395
-give	8	308
-given	11	3105
-giving	8	4145
-gl	1	12673
-glacier	1	7929
-gladiator	2	9563
-gladstein	1	5998
-glasgow	1	13105
-glaukos	1	10141
-glclass	1	9022
-gleason	1	12938
-gliese	1	12703
-glint	1	8086
-global	3	1168
-globally	2	1545
-globe	1	8135
-glockenspiel	1	12617
-gloria	2	6339
-glory	3	7700
-glory—that	1	10843
-glottal	1	8188
-glut	1	7053
-glutamate	1	2879
-gluten	1	3361
-glutenfree	1	3360
-glyph	1	8201
-glòria	1	4437
-go	8	4103
-goal	6	1649
-goaldirected	1	2931
-gobind	1	5405
-goblet	1	13516
-god	7	1679
-godaddycom	1	9369
-goddess	1	9668
-godfather	2	4317
-godless	1	5988
-godly	1	5387
-godwin	1	144
-goebbels	2	1205
-goethe	1	10296
-going	4	5773
-gold	9	1273
-golden	4	3628
-goldman	1	801
-goldplated	1	3723
-goldwater	1	5843
-goldwyn	1	12774
-golf	1	9401
-golitzen	1	12794
-gonchor	1	13581
-gone	2	6364
-good	11	407
-goode	1	9301
-goodkind	1	6066
-goodman	2	1389
-goodwin	2	11734
-goodyear	1	9055
-goosson	1	12718
-gop	1	9249
-gordon	4	2290
-gore	1	6023
-gorilla	1	6444
-gorrie	1	9107
-gorton	1	13279
-gosford	1	13479
-gospel	3	5271
-got	2	4409
-gothic	1	8349
-gotthelf	1	6171
-gottlieb	1	9758
-gould	1	13500
-govern	1	8663
-governance	1	1611
-governed	1	6838
-governing	1	5193
-government	6	274
-governmentheld	1	11502
-governor	4	3704
-goya	1	4489
-gozo	1	6906
-gps	1	4571
-gqs	1	6039
-grabbed	1	10799
-grace	2	11704
-grade	3	4864
-graded	1	12094
-gradual	2	1660
-gradually	4	2360
-graduate	4	5582
-graduating	1	5560
-graduation	1	9284
-graeber	1	1480
-graecia	1	10059
-graeme	1	4493
-graf	1	12857
-graffiti	1	10076
-grafman	1	5005
-graham	3	1428
-grain	1	8997
-grammar	2	1899
-grammarian	2	6677
-grammatical	1	11481
-grammy	1	3645
-granary	1	7751
-grand	3	6469
-grandfather	1	10668
-grandin	1	2476
-grandioso	1	12605
-grandson	2	3902
-granger	1	12856
-grant	4	6230
-granted	5	2474
-granth	1	5397
-grape	1	7264
-graph	1	8081
-graphic	2	2303
-graphical	1	7365
-graphically	1	5590
-grappled	1	11559
-grasp	1	11065
-grasped	2	5299
-grass	1	7899
-grassroots	1	5132
-grassy	1	7208
-gratification	1	4753
-gratitude	1	5118
-graumans	2	4223
-grave	2	5846
-gravestone	1	5852
-gravitational	1	4654
-gravity	2	11133
-gray	2	11035
-graysmark	1	13214
-graystone	1	6399
-grazed	1	9699
-grazia	1	12602
-grazioso	1	12580
-great	13	202
-greater	7	2666
-greatest	9	4264
-greatgrandson	1	10665
-greatly	3	3381
-greatness	1	11714
-greco	1	10543
-greece	3	1028
-greed	1	5226
-greek	7	97
-greeley	1	11330
-green	6	1875
-greene	2	566
-greenhouse	1	7923
-greenspan	1	5751
-greenwich	2	2050
-greenwood	1	13094
-greeted	4	8528
-gregorian	1	4564
-gregory	2	9576
-gretchen	1	13497
-grew	7	886
-grief	2	9568
-grievance	1	4086
-grieve	1	9951
-griffith	1	12891
-grime	1	13110
-grimm	1	13084
-grinch	1	13465
-griouech	1	7777
-grish	1	7513
-grit	1	13579
-grocery	1	9173
-groesse	1	12788
-groot	1	12453
-groping	1	11004
-gropman	1	13456
-gross	3	4206
-grossly	2	5731
-grot	1	12722
-ground	6	1249
-groundbreaking	1	377
-groundwork	1	11774
-group	9	253
-groupe	1	7088
-grouped	1	1166
-grouping	2	1058
-groupoid	1	6296
-grove	1	10753
-grow	3	2827
-growing	4	3932
-grown	1	9105
-growth	5	2831
-grubacic	1	1482
-gspc	1	7092
-guadalcanal	1	10518
-guarantee	2	6767
-guaranteed	1	11106
-guard	3	1219
-guarded	1	10702
-guardian	3	4473
-gubernatorial	1	9125
-guelma	1	7008
-guelzo	1	11644
-guerra	1	10437
-guerrilla	1	7102
-guess	1	13152
-guest	2	3664
-guffroy	1	13140
-guide	5	2304
-guided	2	9766
-guideline	1	3091
-guiding	3	1807
-guido	1	10262
-guild	1	4308
-guillaume	2	638
-guilt	1	6150
-guin	1	2312
-guise	1	9739
-gulf	2	8355
-gummie	1	4372
-gump	1	13412
-gun	2	9488
-gunboat	1	10637
-gunman	1	1314
-guntersville	1	9205
-guru	1	5392
-gustav	1	1098
-gustave	1	1548
-gusty	1	7202
-guy	2	10167
-guàrdia	1	2153
-guérin	1	2298
-gyasi	1	10447
-gymnasium	1	5538
-gérard	1	13350
-güell	1	1434
-h	6	4512
-ha	1	10688
-haas	1	12907
-habeas	1	10627
-habit	3	1487
-habitat	1	8764
-habituated	1	12200
-hack	1	9922
-hackett	1	12498
-haddad	1	7618
-hades	1	9988
-hadj	1	7646
-hadley	1	8071
-hafsid	1	6750
-hafsids	1	6820
-hague	1	636
-haigh	1	13380
-hail	2	8738
-hailed	1	5957
-hair	2	5801
-hairstyling	1	4246
-hal	2	5714
-haldane	1	12862
-hale	1	8448
-haleyville	1	8705
-half	6	2547
-halfbreed	1	6402
-halicarnassus	1	9562
-hall	7	5822
-halleck	1	11235
-hallows	1	13570
-halo	1	10495
-halper	1	12460
-halted	1	7372
-hamilton	1	12822
-hamish	1	13624
-hamlet	1	12909
-hamlin	1	11056
-hammad	1	6807
-hammadid	1	6745
-hammadids	1	6533
-hammer	1	9384
-hammeras	1	12720
-hamo	1	6824
-hampered	2	3200
-hampton	1	11267
-han	3	1749
-hand	10	172
-handbiting	1	2642
-handbook	1	12443
-handel	1	10366
-handful	1	11427
-handicap	1	4877
-handing	1	3790
-handinhand	1	5119
-handle	1	2988
-handled	2	3115
-handling	2	2992
-handshake	1	7308
-handsome	1	10019
-handwriting	2	5595
-handwritten	1	8235
-hanech	1	6564
-hanging	1	1222
-hania	1	13490
-hank	2	9373
-hannah	1	13337
-hannibal	1	11055
-hapke	1	7971
-happening	1	12181
-happens	3	3415
-happenstance	1	12185
-happier	2	5105
-happiness	6	2157
-happy	3	5110
-haralson	1	8538
-harassed	1	6655
-harassment	2	2226
-harbaugh	1	5038
-harbert	1	9093
-harbor	1	11306
-harbour	1	6763
-harchaya	1	7796
-hard	4	3020
-hardcore	1	10479
-hardcover	1	2316
-hardened	1	12142
-harder	1	3082
-hardin	1	10673
-hardly	2	10121
-hardship	2	7051
-hardwired	1	5031
-harkis	1	7009
-harley	1	12858
-harm	1	5137
-harman	1	2036
-harmful	2	24
-harming	1	5214
-harmlessness	1	5262
-harmon	1	3819
-harmonia	1	12678
-harmonica	1	8878
-harmonie	1	12676
-harmony	3	5390
-harness	1	11456
-harold	4	2268
-harp	1	8877
-harpalus	1	12328
-harper	2	2281
-harris	2	11537
-harrison	2	9290
-harrow	1	12904
-harry	3	11483
-harsh	2	468
-harsher	1	10611
-hart	1	13444
-harum	1	6393
-harvard	1	5815
-harvest	1	12836
-harvey	2	9499
-hasan	1	6837
-hasbeen	1	10458
-hasse	1	10398
-hassen	1	7734
-hassi	1	7448
-hassiba	1	7723
-hast	1	12334
-hastily	1	12666
-hasty	1	11380
-hat	3	8316
-hate	2	6007
-hated	1	4154
-hater	1	11600
-hatred	2	5316
-haul	1	4181
-havoc	1	9378
-hawaii	1	4050
-hawaiian	1	8793
-hawk	2	10793
-hawkins	1	10333
-haworth	1	12986
-hayek	1	6214
-hayez	1	11796
-haymarket	1	723
-haynes	1	11525
-hayreddin	1	6817
-hayreddins	1	6836
-hazard	1	6416
-hazlitt	1	5677
-head	10	1012
-headbanging	1	2643
-headed	1	9139
-headin	1	6408
-heading	1	5280
-headquartered	1	9011
-headquarters	4	640
-heal	2	5424
-healed	1	9768
-healing	1	9600
-health	6	3382
-healthcare	2	5140
-healthy	1	5010
-healy	1	11602
-hear	2	12192
-heard	4	5990
-hearing	2	3079
-heart	5	5880
-hearthstone	1	11118
-heat	3	7190
-heather	1	13600
-heating	1	7990
-heaven	3	6441
-heavenly	1	11955
-heavier	1	11914
-heaviest	1	7198
-heavily	5	698
-heavy	7	1288
-hebrew	2	5598
-heckroth	1	12913
-hectocotyl	1	11777
-hector	1	9538
-hectoring	1	6009
-hecuba	1	10233
-hecubas	1	9807
-hedreen	1	10168
-hedrick	1	12999
-heed	1	12372
-heel	1	9542
-hehr	1	13051
-heidegger	1	12414
-heideman	1	13496
-heidi	1	6355
-height	3	8687
-heightened	1	925
-hein	1	12912
-heinrich	1	7889
-heinrichs	1	13454
-heir	3	3862
-heiress	1	12917
-hejaz	1	6693
-held	9	1350
-helen	1	9979
-hell	3	10288
-hellene	1	10271
-hellenistic	1	12110
-heller	1	13386
-hellespont	1	9986
-hello	1	13171
-helmet	1	10496
-help	6	2416
-helped	6	1232
-helper	1	4837
-helpful	2	3107
-helping	2	4749
-helsinki	1	6276
-hemingway	1	12572
-hemisphere	2	2955
-hence	5	2740
-henceforth	1	4679
-hendrix	1	13571
-hennacy	1	1419
-hennah	1	13484
-hennesy	2	4385
-henri	2	1751
-henrich	1	13620
-henry	5	1692
-hepatitis	1	7818
-hephaestion	1	12329
-hephaestus	1	9897
-hera	1	9680
-heracles	1	9995
-herb	1	8432
-herbert	2	1386
-herculaneum	1	9660
-hercules	1	10451
-heredity	1	5201
-heritability	1	2727
-heritable	1	2724
-heritage	2	7465
-herman	3	3887
-hermes	1	9929
-hermiae	1	12270
-hermias	1	11799
-hermiass	1	11804
-hernando	1	8404
-herndon	1	10815
-hero	4	5777
-herodotus	1	10191
-heroic	3	4892
-heroides	1	10533
-heroine	1	5645
-heroism	1	10555
-heron	1	12821
-herophilus	1	12113
-herpyllis	1	11816
-herrick	1	3822
-hersholt	1	3710
-herve	1	7329
-herzbrun	1	12770
-heterosexual	2	2073
-hetu	1	5172
-heyday	1	2208
-heywood	1	2039
-heywoods	1	2041
-hfa	1	3179
-hiatus	1	12344
-hid	1	9726
-hidden	5	4508
-hide	1	9980
-hideaway	1	5776
-hierarchical	1	30
-hierarchy	3	1907
-hieroglyph	1	8179
-hieroglyphic	1	8172
-hierophant	1	11836
-higgs	1	6293
-high	11	1286
-highalbedo	1	7955
-highcost	1	4980
-higher	9	2515
-highest	5	5348
-highfunctioning	1	2523
-highland	2	7153
-highlatitude	1	12432
-highlevel	1	2944
-highlighted	1	11496
-highly	8	2443
-highprecision	1	4546
-highquality	1	3421
-highresolution	1	3094
-highway	2	7474
-hijacking	1	7073
-hilal	1	6701
-hilalan	1	6711
-hill	7	4331
-hilly	1	7169
-hilyard	1	13088
-hindenburg	1	13236
-hindering	1	11165
-hindery	1	5286
-hindsight	1	4613
-hindu	2	5457
-hinduism	2	5146
-hingham	1	10662
-hinterland	1	6632
-hippo	1	6604
-hire	1	4260
-hired	3	5713
-hirschfeld	1	2067
-hispanic	1	8790
-historia	2	10265
-historian	5	245
-historic	3	4295
-historical	7	1551
-historically	4	1978
-historiography	1	11721
-history	13	226
-hit	5	4183
-hitherto	1	4778
-hitler	1	1269
-hitting	1	10874
-hm	1	10505
-hmnzs	1	10513
-hoag	1	4383
-hoar	1	9066
-hoarding	1	5142
-hobbit	1	13589
-hoc	1	1508
-hockey	1	9379
-hodgenville	1	10591
-hoffmann	1	12943
-hoggar	1	7175
-hokkaidō	1	7313
-hold	9	20
-holding	6	560
-hole	2	11995
-holiday	5	789
-hollar	1	10276
-hollow	2	9388
-hollywood	5	3631
-holmes	2	11394
-holscher	1	12868
-holt	2	8508
-holy	1	11617
-holzer	2	6064
-home	7	3322
-homeland	1	10057
-homeless	1	4949
-homemade	1	7792
-homer	2	9529
-homeric	1	9848
-homesickness	1	12535
-homestead	1	10758
-hominid	2	4991
-homology	1	6292
-homosexual	3	1691
-homosexuality	3	2076
-honda	1	9014
-honest	2	4878
-honor	3	4301
-honorary	2	3701
-honored	2	3691
-honoring	1	3649
-honour	2	4540
-hood	2	6338
-hook	3	6020
-hooker	1	11285
-hooper	1	9240
-hoover	1	8852
-hope	7	3391
-hoped	2	1266
-hopeless	1	9919
-hopelessly	1	11902
-hoping	1	4846
-hopkins	3	3551
-hopkinsville	1	8520
-horace	2	10250
-horizon	2	4927
-horizontal	2	1804
-hormone	1	2890
-horn	4	8182
-horne	1	7016
-horner	1	12915
-horning	1	12755
-hornsby	1	9238
-horse	3	6426
-horseshoe	1	8689
-hospital	4	3544
-host	4	9392
-hosted	3	3654
-hostile	2	4824
-hostility	1	11378
-hosting	1	4174
-hot	4	7186
-hotaling	1	12957
-hotel	4	3633
-hotte	1	13630
-hotter	1	7986
-hottest	1	8729
-houamel	1	7587
-houara	1	6735
-houari	1	6684
-hound	1	12078
-hour	6	1202
-hourly	1	2178
-house	10	5427
-housed	1	9229
-household	3	4201
-householder	1	5240
-house—no	1	10606
-housing	2	1458
-houston	2	4898
-howard	3	5690
-however	14	410
-howitt	1	13200
-howto	1	940
-hsv	1	9414
-hud	1	13086
-huemer	1	6208
-huge	1	8772
-hugh	2	3513
-hughes	1	12813
-hugo	2	5575
-huldschinsky	1	12866
-human	7	33
-humancapital	1	7004
-humanism	1	1993
-humanistic	1	8922
-humanitarian	1	3711
-humanity	3	5372
-humanmade	1	8050
-humble	1	11352
-hume	1	6157
-humid	2	7227
-humility	1	5230
-humorous	1	12651
-hundred	3	6977
-hundredth	1	4647
-hung	1	11648
-hunt	3	6311
-hunted	1	4889
-hunter	2	4886
-huntsville	1	8372
-hurley	1	13044
-hurricane	3	4896
-hurst	1	13013
-hurt	2	3963
-husband	4	3818
-hush	1	13108
-hush…	1	13107
-hustle	1	13598
-hustler	1	13059
-hutchinson	2	12212
-hydria	1	9867
-hydrocarbon	1	7376
-hydrogenated	1	8041
-hydrology	1	7177
-hyman	1	11228
-hymenocallis	1	8761
-hymn	1	11591
-hyperactivity	1	3482
-hyperbaric	1	3358
-hyperbolic	1	6191
-hyperconnectivity	1	2977
-hyperdense	1	10500
-hyphenated	1	1594
-hypo	1	2976
-hypoconnectivity	1	2978
-hypothesis	2	2386
-hypothesizes	1	2898
-hyundai	1	8976
-hébertists	1	132
